Time,CEMSNOx,CombustionAir,Pressure,FuelFlow,ExcessO2,StackTemp,FuelGas_Corrected
1/1/2022 0:00,9.61647646,50.76909623,0.888037474,2914.615518,2.272323517,192.8336313,193.5432851
1/1/2022 1:00,9.78160846,49.37849572,0.862318113,2887.831024,2.288107036,190.5845295,193.5499403
1/1/2022 2:00,10.01599246,48.85845222,0.858698192,2884.436318,2.29490879,190.2142729,193.5288689
1/1/2022 3:00,10.02159646,48.65393874,0.860003321,2891.837879,2.269057663,190.3086206,193.542534
1/1/2022 4:00,9.96692446,49.11971544,0.858044729,2896.517613,2.28956872,190.1473551,193.5305359
1/1/2022 5:00,10.04066446,49.35039112,0.858003451,2902.927231,2.288518592,189.8382339,193.5444569
1/1/2022 6:00,10.01569246,49.08106552,0.857550006,2903.653045,2.27806015,189.9896567,193.5348121
1/1/2022 7:00,10.02151246,49.43409542,0.860124203,2909.034885,2.27426148,189.8832539,193.5326544
1/1/2022 8:00,9.56749246,48.68074868,0.871432955,2918.850082,2.262702196,185.7652723,194.5000587
1/1/2022 9:00,9.50553646,48.61244501,0.882814227,2926.614788,2.270211154,182.8759076,195.5175128
1/1/2022 10:00,9.36862846,50.2938559,0.883003675,2935.442345,2.294165395,183.1901349,195.3151812
1/1/2022 11:00,9.69208846,51.61568508,0.891587765,2914.846259,2.285530435,192.2979268,193.5362926
1/1/2022 12:00,9.32108446,49.78708964,0.877420841,2955.227055,2.312494094,182.9214223,195.4646806
1/1/2022 13:00,9.42432046,48.89537353,0.875718535,2971.687119,2.2599957,182.6752793,195.5687399
1/1/2022 14:00,9.36568846,49.94841808,0.876541801,2937.205826,2.281359861,182.9137939,195.4674198
1/1/2022 15:00,9.36829246,49.82721423,0.880517418,2936.532367,2.283694894,182.7834674,195.5836195
1/1/2022 16:00,9.63336046,51.54684179,0.890360373,2917.585335,2.284918424,192.2939289,193.5421993
1/1/2022 17:00,9.68125246,51.77438622,0.884996302,2918.270317,2.30305538,192.2539506,193.5417993
1/1/2022 18:00,9.70228846,52.36219397,0.879685743,2922.769249,2.296965121,192.2628684,193.5436356
1/1/2022 19:00,9.69640846,52.04439516,0.881697346,2922.90608,2.292283942,191.9660472,193.5410844
1/1/2022 20:00,9.62928046,51.03572201,0.876504145,2923.12101,2.285382647,191.9320357,193.5430511
1/1/2022 21:00,9.65826046,50.16379956,0.867654694,2915.210112,2.287725904,191.3383309,193.565021
1/1/2022 22:00,9.52552846,49.89303559,0.860698099,2886.209444,2.300688942,191.1292767,193.5368349
1/1/2022 23:00,9.48746446,49.66588609,0.858289647,2884.575462,2.287846194,191.0117412,193.5362735
1/2/2022 0:00,9.47367646,53.68682975,0.906062786,2939.47559,2.282661625,204.0195409,193.5401275
1/2/2022 1:00,9.53584846,53.50959645,0.907335679,2931.65193,2.282470383,203.7917888,193.5371765
1/2/2022 2:00,9.58797646,53.23375638,0.906882268,2932.024673,2.284925184,203.900099,193.5415526
1/2/2022 3:00,9.61508446,53.23318185,0.904490338,2935.134569,2.295122303,203.6594922,193.5458888
1/2/2022 4:00,9.67146046,53.61309275,0.90216375,2942.140435,2.28536333,203.3027043,193.5385316
1/2/2022 5:00,9.64381246,53.69014123,0.900881519,2946.999518,2.286728418,203.5625001,193.5365103
1/2/2022 6:00,9.67267246,53.96331617,0.89988542,2948.024408,2.27767324,203.5112672,193.5389323
1/2/2022 7:00,9.64276846,54.56479902,0.899989751,2950.836577,2.285146914,203.898377,193.5374473
1/2/2022 8:00,9.64053646,54.90699783,0.904000563,2951.749614,2.274733419,203.9872521,193.5393624
1/2/2022 9:00,9.63198046,55.89868351,0.906371822,2948.447156,2.282717191,204.3223898,193.5375889
1/2/2022 10:00,9.57252046,55.42509843,0.90742216,2950.051195,2.283111857,203.826846,193.5206765
1/2/2022 11:00,9.50277646,53.80411066,0.905015938,2941.883524,2.287722045,204.1854182,193.5366294
1/2/2022 12:00,9.55220446,54.59168092,0.913601491,2952.850785,2.275984519,203.9226096,193.5476901
1/2/2022 13:00,9.59900446,55.29266796,0.913937679,2930.558826,2.279867235,204.0458031,193.5507341
1/2/2022 14:00,9.54477646,55.55666659,0.91380636,2934.542084,2.290638175,204.3890609,193.5394529
1/2/2022 15:00,9.48643246,55.57376059,0.914789562,2934.747848,2.283339853,204.2895464,193.5401212
1/2/2022 16:00,9.55687246,53.61201364,0.904688392,2938.868347,2.263048061,204.0492481,193.5440387
1/2/2022 17:00,9.52579246,53.39515768,0.908112686,2935.813943,2.269200139,204.0297505,193.5297534
1/2/2022 18:00,9.40486846,53.45824202,0.907935497,2933.984455,2.288529721,204.3354288,193.5391854
1/2/2022 19:00,9.43488046,53.59790654,0.907536461,2933.457823,2.285809685,204.174164,193.5404697
1/2/2022 20:00,9.44025646,53.4920699,0.908658823,2931.783693,2.281873328,204.1538049,193.5445239
1/2/2022 21:00,9.50062846,53.48544856,0.907338836,2930.300133,2.287970803,204.2231818,193.5407725
1/2/2022 22:00,9.54879646,53.44669095,0.907902195,2931.071808,2.282927307,203.9815303,193.5446915
1/2/2022 23:00,9.56802046,53.39555478,0.907562221,2931.610851,2.279288051,203.8541548,193.5391232
1/3/2022 0:00,9.49429246,55.46864304,0.915048671,2935.508356,2.289416069,203.9763656,193.5335508
1/3/2022 1:00,9.21632446,55.58009351,0.914123303,2951.112373,2.275699973,197.8639722,193.5469535
1/3/2022 2:00,9.24756046,55.10661635,0.907655216,2950.139915,2.309461021,197.1018692,193.5359991
1/3/2022 3:00,9.48555646,56.80594649,0.895842732,2982.173994,2.351298573,195.0403551,193.5425284
1/3/2022 4:00,9.41230846,57.4349585,0.878522763,2990.909696,2.327028419,195.2834239,193.5408812
1/3/2022 5:00,9.66855646,55.31965764,0.871934922,2975.864514,2.27286014,193.6012095,193.5483615
1/3/2022 6:00,9.87681646,54.95590339,0.878721118,2965.795602,2.25637478,192.5558758,193.5304235
1/3/2022 7:00,9.84897646,55.94575562,0.876395095,2982.638973,2.288173698,192.7416825,193.5358855
1/3/2022 8:00,9.85472446,55.50963224,0.879934384,2979.278046,2.274920845,192.4505801,193.5480475
1/3/2022 9:00,9.82812046,55.22080217,0.877545577,2976.281011,2.280866166,192.1351843,193.5408984
1/3/2022 10:00,9.72672046,54.25876773,0.874289797,2974.392696,2.275788881,191.6255567,193.5432267
1/3/2022 11:00,9.57214846,54.86226614,0.919599149,2939.119911,2.286565648,203.7692772,193.5331437
1/3/2022 12:00,9.68538046,53.88788812,0.882055237,2977.259494,2.2822158,190.6925331,193.5478971
1/3/2022 13:00,9.79573246,53.60107423,0.882658412,2951.75071,2.271510059,190.1890557,193.5361773
1/3/2022 14:00,9.82263646,54.44330894,0.885025715,2965.770151,2.292154462,191.0328378,193.5390823
1/3/2022 15:00,9.82813246,54.8094371,0.880556471,2968.195287,2.293846577,191.6577244,193.5416922
1/3/2022 16:00,9.75642046,54.94845478,0.91892498,2949.672906,2.267586776,203.8549541,193.5498204
1/3/2022 17:00,9.87470446,54.61161824,0.923872332,2933.859208,2.273508885,203.9742126,193.5491423
1/3/2022 18:00,9.89401246,54.87853097,0.920984246,2939.071814,2.296323627,203.9864514,193.5400579
1/3/2022 19:00,9.83626846,54.96633961,0.922422257,2943.082331,2.28673758,203.5073299,193.539495
1/3/2022 20:00,9.80522446,54.94247881,0.921548103,2943.701925,2.283287208,202.8195849,193.5359286
1/3/2022 21:00,9.76444846,55.64029962,0.91773877,2945.053825,2.287106642,202.6377778,193.5362281
1/3/2022 22:00,9.31864846,56.45219584,0.916035433,2951.039034,2.292200839,199.0373576,193.5368896
1/3/2022 23:00,9.20988046,57.4681392,0.914822832,2965.688812,2.291847236,197.3470871,193.5453901
1/4/2022 0:00,9.83413246,55.22760317,0.881477718,2965.544193,2.271239555,191.6678713,193.5457879
1/4/2022 1:00,9.44620846,55.42167002,0.853172273,3043.247426,2.189153059,191.9557873,193.5330907
1/4/2022 2:00,9.71994046,53.21955574,0.864064612,3027.413938,2.244869235,192.1996084,193.5582301
1/4/2022 3:00,9.70480846,52.03568553,0.861772996,3000.382036,2.285066479,190.6265307,193.54523
1/4/2022 4:00,9.63026446,52.19398368,0.861885908,3003.288109,2.30203386,190.3664968,193.539995
1/4/2022 5:00,9.64353646,54.71351483,0.86380488,3013.745517,2.278938701,190.5826074,193.5524646
1/4/2022 6:00,9.67719646,54.43594066,0.861254333,3014.192287,2.286050426,190.7240535,193.5356846
1/4/2022 7:00,9.74413246,54.85359314,0.859111617,3031.326364,2.286703192,190.943409,193.5362215
1/4/2022 8:00,9.79947646,54.61190596,0.858226997,3024.521791,2.278448516,190.923974,193.5422901
1/4/2022 9:00,9.79545646,54.20687534,0.860965618,3018.822652,2.275989352,190.4473757,193.5394405
1/4/2022 10:00,9.75771646,53.84250895,0.859651648,3010.422159,2.273480381,189.6511347,193.5416049
1/4/2022 11:00,9.77110846,53.91675026,0.860915996,3009.178198,2.27659797,189.3708586,193.5397518
1/4/2022 12:00,9.76203646,54.37277542,0.862668123,3014.312554,2.283568813,189.4092372,193.5400229
1/4/2022 13:00,9.81632446,54.23692494,0.862024401,3015.068817,2.277914791,189.3134118,193.5374429
1/4/2022 14:00,9.83178046,54.33988244,0.86270462,3014.269946,2.284808782,189.2675923,193.5290121
1/4/2022 15:00,9.60039646,52.8333713,0.855127075,3008.11381,2.292433484,190.1726588,193.5305631
1/4/2022 16:00,9.81104446,54.52589719,0.863185882,3028.955672,2.279911186,189.1552857,193.5374382
1/4/2022 17:00,9.79600846,54.6238893,0.862947877,3024.410097,2.279317535,189.1304989,193.5304024
1/4/2022 18:00,9.85477246,55.51409494,0.863289114,3027.861361,2.297603683,190.5519936,193.5370091
1/4/2022 19:00,9.83012446,55.71742035,0.865329304,3030.103742,2.282763545,191.7030527,193.5371379
1/4/2022 20:00,9.60103246,53.96694003,0.854587711,3028.713741,2.280759157,189.9492195,193.5505933
1/4/2022 21:00,9.57645646,53.42759411,0.856381536,3008.762469,2.27393418,190.0641821,193.5366437
1/4/2022 22:00,9.57302446,53.63770887,0.858491448,3007.888943,2.286376792,190.1898327,193.5423704
1/4/2022 23:00,9.58803646,52.75249138,0.859237373,3004.34283,2.279919437,190.2184993,193.5492995
1/5/2022 0:00,9.61039246,53.30187692,0.85831816,3002.338496,2.275269847,190.3034048,193.5357037
1/5/2022 1:00,9.61322446,54.67204803,0.862663038,3007.323518,2.293025809,190.2106005,193.5357957
1/5/2022 2:00,9.55255246,55.45384023,0.861859457,3014.638509,2.297891583,190.300168,193.5320151
1/5/2022 3:00,9.60940846,55.46885979,0.860066216,3017.923774,2.27539537,190.493219,193.5381158
1/5/2022 4:00,9.78762046,55.24660342,0.864117866,3021.125173,2.297593548,191.671932,193.5437763
1/5/2022 5:00,9.89913646,52.89479757,0.862738986,3011.57803,2.287763089,190.4292302,193.5409004
1/5/2022 6:00,9.81291646,51.53478642,0.859691264,2996.424282,2.270122758,189.0685024,193.5515457
1/5/2022 7:00,9.82536046,50.81458358,0.858569134,2991.296261,2.276541455,188.9825799,193.5407694
1/5/2022 8:00,9.82513246,51.06548353,0.85802881,2994.927397,2.291217363,189.1472289,193.5495092
1/5/2022 9:00,9.69135646,50.74066657,0.866871743,2995.091391,2.280424173,188.7891485,193.5345262
1/5/2022 10:00,9.75921646,50.95781143,0.867010142,2995.895696,2.277326426,188.4270694,193.5329508
1/5/2022 11:00,9.84757246,50.93524724,0.865271409,2995.427642,2.285111623,188.4781184,193.5362729
1/5/2022 12:00,9.80174446,49.6604522,0.865548664,2989.075545,2.272677591,188.1849882,193.6127881
1/5/2022 13:00,9.62929246,48.98267821,0.874626915,2973.92196,2.276218274,187.5696949,193.6016225
1/5/2022 14:00,9.58849246,50.26254642,0.877486882,2983.30956,2.266334206,188.0956839,193.5553875
1/5/2022 15:00,9.82002046,55.3827061,0.860857168,3022.999983,2.273440306,191.0375735,193.5342409
1/5/2022 16:00,9.25269646,52.97691998,0.887631889,3000.85475,2.285257062,187.7699563,193.5509585
1/5/2022 17:00,9.28434046,52.78521795,0.894994603,2992.708247,2.269501039,187.4649524,193.6393687
1/5/2022 18:00,9.24454846,51.93139644,0.910049009,2972.678311,2.261939473,186.6724663,193.9408699
1/5/2022 19:00,9.25764046,50.9167862,0.913750821,2950.636979,2.266633218,186.6669926,194.0937197
1/5/2022 20:00,9.80642446,54.60758776,0.86443644,3015.33703,2.274540196,190.4964551,193.534456
1/5/2022 21:00,9.91670446,54.39853967,0.872602446,3014.374112,2.292042394,190.8122208,193.5369101
1/5/2022 22:00,9.84610846,54.49894325,0.872437426,3015.745116,2.287774685,190.9507293,193.5503133
1/5/2022 23:00,9.88322446,54.20086553,0.871736504,3016.20443,2.29324759,190.8666517,193.5428665
1/6/2022 0:00,9.94898446,53.1864695,0.868659003,3012.022431,2.287498879,191.0097113,193.5385568
1/6/2022 1:00,9.92761246,53.63885973,0.875237036,3016.009711,2.300084129,190.7698432,193.5477394
1/6/2022 2:00,9.91160446,53.5827925,0.867291554,3016.616589,2.284682227,191.0063282,193.5430052
1/6/2022 3:00,9.90885646,53.47968995,0.864801743,3015.966319,2.28876298,190.8231063,193.5409782
1/6/2022 4:00,9.23611246,51.17239942,0.918912016,2942.177193,2.268568317,186.3830255,194.1580258
1/6/2022 5:00,9.24517246,50.82822246,0.89423987,2895.736373,2.281865114,185.7737003,194.4647252
1/6/2022 6:00,9.24836446,50.37237865,0.892990145,2896.385024,2.293131193,185.7828006,194.4603355
1/6/2022 7:00,9.22532446,49.84632365,0.889727217,2900.755633,2.273691487,185.8825624,194.4481142
1/6/2022 8:00,9.23098846,49.80871795,0.886504742,2907.599601,2.294034485,186.1782751,194.2998795
1/6/2022 9:00,9.23252446,50.11107843,0.88394131,2926.103854,2.281094635,186.4422534,194.2003645
1/6/2022 10:00,9.30493246,51.23904707,0.883167464,2932.039278,2.27910932,186.8064238,194.105575
1/6/2022 11:00,9.31862446,52.43305191,0.884230899,2936.236678,2.294256658,187.0938964,193.8575134
1/6/2022 12:00,9.39571246,55.49602828,0.88132879,2945.739849,2.277654874,188.2448318,193.5370511
1/6/2022 13:00,9.44636446,56.26063941,0.88354493,2944.143354,2.292908494,189.1679551,193.5553658
1/6/2022 14:00,9.43900846,55.67200377,0.88440077,2927.151953,2.271154035,189.6183535,193.5531255
1/6/2022 15:00,9.17858446,50.16962874,0.923588093,2943.705905,2.279270652,186.1647446,194.30298
1/6/2022 16:00,9.47282446,56.07973448,0.885994429,2920.631625,2.29543724,189.3896187,193.5619078
1/6/2022 17:00,9.38862046,55.91912506,0.875865275,2904.829858,2.284770135,189.3704903,193.5067158
1/6/2022 18:00,9.51487246,55.64008359,0.891068677,2913.726979,2.276910998,189.4340246,193.5680463
1/6/2022 19:00,9.40668046,54.31389922,0.88190245,2899.097408,2.297109562,189.2760177,193.5404899
1/6/2022 20:00,9.17568046,50.55796238,0.922921934,2919.298773,2.279870136,186.4682094,194.3035895
1/6/2022 21:00,9.18693646,51.26733301,0.909785807,2914.196039,2.28818383,186.3879453,194.335973
1/6/2022 22:00,9.28586446,51.19453189,0.905343785,2907.326729,2.273831075,186.3780438,194.3206547
1/6/2022 23:00,9.25764046,51.33102936,0.90890474,2907.343682,2.292215802,186.2599546,194.4079392
1/7/2022 0:00,9.22308046,51.7541614,0.904731867,2905.509123,2.298168867,186.2058918,194.3888982
1/7/2022 1:00,9.20402446,51.55781792,0.899412929,2898.686979,2.29732547,186.0956747,194.3472858
1/7/2022 2:00,9.15393646,51.6533631,0.895784304,2899.303801,2.283522914,185.8443059,194.3993115
1/7/2022 3:00,9.17948446,51.32631433,0.896106031,2896.006523,2.282296508,185.7096109,194.4080579
1/7/2022 4:00,9.39465646,53.49933956,0.878301541,2883.162419,2.292326921,188.268819,193.5594016
1/7/2022 5:00,9.28380046,54.25894789,0.87955715,2924.740817,2.274464367,186.7122595,193.9186838
1/7/2022 6:00,9.36620446,53.30771033,0.880043497,2927.155032,2.276892137,186.673267,194.0531515
1/7/2022 7:00,9.29721646,52.00759504,0.884443992,2924.304674,2.26060602,186.1064243,194.2897075
1/7/2022 8:00,9.24385246,51.6168019,0.884085096,2935.086744,2.315699055,186.0469924,194.3575738
1/7/2022 9:00,9.19123246,52.08507209,0.871661815,2938.752361,2.27681589,185.9841974,194.2140846
1/7/2022 10:00,9.21957646,50.86475092,0.891609977,2935.966254,2.271822224,185.6456708,194.5841969
1/7/2022 11:00,9.16353646,51.83804949,0.89822449,2941.735145,2.284999978,185.3386675,194.6596787
1/7/2022 12:00,9.20509246,52.48050354,0.895876004,2939.394329,2.274830025,185.6166561,194.5207647
1/7/2022 13:00,9.27332446,52.95295596,0.902923033,2935.309032,2.285641334,186.2135093,194.2482807
1/7/2022 14:00,9.28144846,53.27877805,0.900291724,2928.62978,2.278725347,186.735352,194.0766927
1/7/2022 15:00,9.37790446,53.73793152,0.874522685,2880.442758,2.284460969,187.7029147,193.5537283
1/7/2022 16:00,9.25838446,53.84627044,0.89709929,2927.307293,2.287852013,186.8608172,193.9528771
1/7/2022 17:00,9.36654046,55.79868946,0.890534313,2906.859552,2.290857936,187.8652889,193.5421682
1/7/2022 18:00,9.35612446,55.26377227,0.889890427,2910.163376,2.275438391,187.9093823,193.5485425
1/7/2022 19:00,9.35704846,55.76140191,0.891547816,2907.08457,2.294366816,187.8772531,193.5445949
1/7/2022 20:00,9.37760446,54.42948892,0.875169433,2896.324213,2.280025668,187.45997,193.6319531
1/7/2022 21:00,9.37260046,54.33883885,0.877487379,2902.611232,2.287175225,187.0903282,193.7625159
1/7/2022 22:00,9.28286446,54.31451179,0.877033205,2903.782747,2.284350391,187.0574235,193.6843449
1/7/2022 23:00,9.33343246,54.38637716,0.879297904,2903.555524,2.287629792,187.1108702,193.6187997
1/8/2022 0:00,9.32716846,54.32210412,0.878210206,2903.426183,2.281276758,187.0395872,193.6457623
1/8/2022 1:00,9.38658046,53.81940617,0.874489549,2900.81274,2.286401406,187.177542,193.7163841
1/8/2022 2:00,9.41793646,53.63472112,0.872712292,2899.857658,2.283819034,187.2729974,193.7650102
1/8/2022 3:00,9.24956446,53.77312672,0.875762839,2905.864379,2.280750708,186.8817038,193.8357036
1/8/2022 4:00,9.37365646,55.75495715,0.887082256,2901.428634,2.279248394,188.0459503,193.5479834
1/8/2022 5:00,9.29895646,53.42881712,0.896259982,2871.133821,2.272175565,187.0346099,193.9658248
1/8/2022 6:00,9.33621646,53.01386856,0.891862278,2862.29753,2.284710335,187.0468311,193.9814851
1/8/2022 7:00,9.43339246,52.78665815,0.887826376,2864.942731,2.282901978,187.2201036,193.9415618
1/8/2022 8:00,9.41586046,52.23937166,0.884563263,2866.498005,2.287700309,186.9373664,193.9490701
1/8/2022 9:00,9.32995246,52.12050677,0.885945834,2876.078556,2.294049941,186.8029796,193.9125037
1/8/2022 10:00,9.29191246,51.95907037,0.877962697,2885.078068,2.285160445,186.8939438,193.8875406
1/8/2022 11:00,9.26361646,52.12860475,0.876932863,2890.012469,2.280080244,186.7315722,193.8646668
1/8/2022 12:00,9.43558846,54.65829276,0.883065429,2908.046875,2.283821447,189.7587685,193.5090678
1/8/2022 13:00,9.44018446,56.16736121,0.882438918,2920.744306,2.267333607,190.9756383,193.5494012
1/8/2022 14:00,9.44312446,56.67610576,0.883718094,2922.903573,2.282416267,192.5857683,193.5163348
1/8/2022 15:00,9.36708046,56.43093093,0.894326805,2902.091469,2.278637933,187.9236705,193.5423827
1/8/2022 16:00,9.40075246,56.75059793,0.886238351,2945.330242,2.279219468,193.1355573,193.5474916
1/8/2022 17:00,9.44714446,56.74275376,0.889698535,2924.761065,2.286691693,192.8159804,193.552004
1/8/2022 18:00,9.34923646,56.5529235,0.888354916,2910.454516,2.292430281,192.889047,193.5455327
1/8/2022 19:00,9.37378846,57.28129563,0.889084457,2913.657407,2.283151452,192.7654842,193.5355855
1/8/2022 20:00,9.33585646,56.22103171,0.892116582,2902.683785,2.289080769,187.8372695,193.5510823
1/8/2022 21:00,9.36316846,55.76513154,0.890707502,2894.16635,2.287128784,187.7782169,193.5491344
1/8/2022 22:00,9.32760046,56.23275103,0.892108588,2892.970319,2.283202252,187.6811166,193.5475299
1/8/2022 23:00,9.34119646,56.80223379,0.889475973,2894.790093,2.300200948,187.6318711,193.5313985
1/9/2022 0:00,9.37855246,56.95471486,0.891824946,2901.968724,2.267473968,187.6612142,193.5530614
1/9/2022 1:00,9.36357646,57.57042629,0.889048473,2904.416397,2.271208082,187.6656257,193.5482598
1/9/2022 2:00,9.45722446,56.72719175,0.889817456,2899.459931,2.266498317,187.5926819,193.5671944
1/9/2022 3:00,9.38635246,55.61748638,0.89868076,2882.932718,2.295543788,187.3526301,193.793062
1/9/2022 4:00,9.32800846,57.42974077,0.891574702,2913.834227,2.285942006,193.0521569,193.550591
1/9/2022 5:00,9.27352846,54.4321872,0.878295791,2907.25407,2.285358972,193.1152617,193.5504325
1/9/2022 6:00,9.31219246,53.80162814,0.874081006,2900.554628,2.288582335,193.2934396,193.5523262
1/9/2022 7:00,9.29625646,53.88393036,0.871202261,2900.081737,2.281308645,193.667757,193.5378852
1/9/2022 8:00,9.25544446,54.88266986,0.86999428,2905.842442,2.283430189,194.746794,193.5349761
1/9/2022 9:00,9.21285646,54.97080238,0.870729537,2905.565863,2.288873142,194.7255152,193.5479291
1/9/2022 10:00,9.18225646,55.4229395,0.870394213,2909.629876,2.2788055,194.3526116,193.5331596
1/9/2022 11:00,9.16275646,55.69938955,0.872429319,2910.799708,2.290062386,193.9200503,193.5385581
1/9/2022 12:00,9.15570046,55.54594259,0.871164901,2909.884635,2.28638642,193.1252245,193.541792
1/9/2022 13:00,9.19537246,55.53237492,0.872502639,2912.394077,2.274451285,193.1267623,193.5428512
1/9/2022 14:00,9.19029646,56.25959541,0.874718017,2922.865887,2.27955616,193.1826707,193.5298269
1/9/2022 15:00,9.18440446,56.9822453,0.892248672,2909.265928,2.294990436,194.1369756,193.5381695
1/9/2022 16:00,9.22754446,56.62943158,0.878408399,2930.182472,2.272727831,193.0423163,193.5430278
1/9/2022 17:00,9.19780846,55.86870686,0.876624693,2914.377143,2.285870042,193.6273487,193.5515702
1/9/2022 18:00,9.33937246,56.08923411,0.874759162,2910.31617,2.296774329,192.0455115,193.5412187
1/9/2022 19:00,9.37735246,54.00117497,0.867621392,2894.376312,2.295284603,190.0793306,193.5526542
1/9/2022 20:00,9.20434846,56.37198198,0.886229276,2911.110857,2.284049492,193.9244779,193.5439982
1/9/2022 21:00,9.26287246,56.18812608,0.882849555,2908.310685,2.293922904,193.2918413,193.5346247
1/9/2022 22:00,9.28443646,56.43218726,0.87990497,2909.82215,2.287610943,193.2207414,193.5382678
1/9/2022 23:00,9.26989246,56.13983162,0.88013427,2910.314482,2.283375585,193.224493,193.5367056
1/10/2022 0:00,9.27162046,56.14173794,0.878590333,2909.465674,2.288649004,193.3668163,193.5400937
1/10/2022 1:00,9.25738846,55.53863685,0.877938566,2909.326019,2.29052083,193.2069025,193.5433303
1/10/2022 2:00,9.27093646,55.37115447,0.876697977,2910.583954,2.280672959,193.1280539,193.5354448
1/10/2022 3:00,9.30240046,55.24627982,0.877291151,2911.26779,2.282673712,192.9764454,193.5390791
1/10/2022 4:00,9.27291646,51.85074989,0.864129733,2872.242394,2.294021459,188.4561008,193.5595873
1/10/2022 5:00,9.26772046,50.79076048,0.885744454,2886.849821,2.281817787,187.1918107,193.7634107
1/10/2022 6:00,9.26614846,50.27647314,0.883825079,2889.549435,2.277618648,187.1903965,193.826247
1/10/2022 7:00,9.25857646,50.15638612,0.888141904,2897.66626,2.272649561,187.1617362,193.8340098
1/10/2022 8:00,9.28600846,50.31055337,0.886142996,2895.161683,2.281379155,187.279886,193.5392019
1/10/2022 9:00,9.28842046,50.24685653,0.882967647,2901.969915,2.28225636,187.6245575,193.5320793
1/10/2022 10:00,9.31774846,50.13932842,0.880124431,2907.316576,2.277675657,187.1488806,193.5293482
1/10/2022 11:00,9.39313246,50.23559255,0.881772095,2910.744545,2.282726386,187.1579229,193.5394251
1/10/2022 12:00,9.41863246,50.39170318,0.886703791,2911.302853,2.278993371,187.1362112,193.5408438
1/10/2022 13:00,9.44416846,50.22915066,0.883308519,2907.700828,2.276450163,187.1549084,193.5394829
1/10/2022 14:00,9.51602446,49.76585739,0.882331535,2907.645449,2.277571799,187.2791468,193.5372318
1/10/2022 15:00,9.16161646,50.68244013,0.860534141,2861.585849,2.285376408,187.9085861,193.5386952
1/10/2022 16:00,9.44806846,49.68557163,0.887408473,2911.238202,2.286707174,187.1069961,193.5282666
1/10/2022 17:00,9.40765246,49.50642915,0.886873664,2905.322143,2.279755158,187.2437825,193.5599399
1/10/2022 18:00,9.61138846,44.76153976,1.019852514,3082.014019,2.268414216,186.8954207,206.3487386
1/10/2022 19:00,9.12692446,51.29263233,0.868116216,2872.864136,2.275221308,187.2650012,193.5783859
1/10/2022 20:00,9.15871246,51.13698867,0.867586062,2871.895565,2.272853892,187.3624858,193.5748863
1/10/2022 21:00,9.17623246,51.32196032,0.8736252,2874.80705,2.273178025,187.1015835,193.6779745
1/10/2022 22:00,9.19173646,51.65145531,0.881979125,2878.634681,2.280029057,186.8605463,193.8730089
1/10/2022 23:00,9.19012846,51.5274811,0.882001194,2879.722974,2.270854548,186.71146,193.8923037
1/11/2022 0:00,9.26716846,50.8911637,0.883000715,2876.819015,2.275355596,186.802427,193.9547847
1/11/2022 1:00,9.27241246,51.00455813,0.881569319,2876.667528,2.29620287,187.0000397,193.8071071
1/11/2022 2:00,9.32017246,51.2882414,0.87912654,2887.562692,2.269539734,187.087315,193.7872637
1/11/2022 3:00,9.41776846,49.74757609,0.890703207,2963.544736,2.306818303,182.6895487,197.3039526
1/11/2022 4:00,9.95868046,48.64803704,0.847063857,2909.925834,2.292885325,190.0150588,194.1407952
1/11/2022 5:00,9.81625246,47.27269505,0.831706834,2885.795443,2.303688168,193.1163067,193.5435148
1/11/2022 6:00,9.82983646,46.46759999,0.82956554,2882.537743,2.286492696,193.2631178,193.5428417
1/11/2022 7:00,9.83424046,45.44150953,0.829773633,2880.134342,2.277895426,193.2675462,193.5349954
1/11/2022 8:00,9.66312046,49.2646707,0.890137721,2976.190716,2.30300273,182.6786009,198.2842735
1/11/2022 9:00,9.88564846,49.85960312,0.833869901,2918.206192,2.282234644,192.1949679,193.5324718
1/11/2022 10:00,9.87402046,49.41005726,0.829877995,2922.432,2.289177454,192.1461315,193.5484273
1/11/2022 11:00,9.91258846,49.57372525,0.82496624,2909.808162,2.288373193,192.8233594,193.5413499
1/11/2022 12:00,9.88797646,49.33758051,0.893957426,2973.615581,2.281377203,182.4761271,198.3389607
1/11/2022 13:00,9.89006446,49.0107477,0.904790695,2987.222455,2.288465446,182.2565554,198.39904
1/11/2022 14:00,9.94068046,48.90242764,0.889133578,2979.617913,2.292831214,182.3595781,198.4043882
1/11/2022 15:00,9.94814446,48.50121043,0.883409859,2976.441972,2.28529523,182.5024523,198.2791006
1/11/2022 16:00,9.21333646,50.92398263,0.894334426,2911.910147,2.308786693,185.1866367,194.2585245
1/11/2022 17:00,9.32745646,50.06148876,0.888439935,2917.212744,2.286760806,184.7193865,194.4986736
1/11/2022 18:00,9.38454046,49.26351864,0.889290258,2923.962354,2.293424889,184.3583547,194.723078
1/11/2022 19:00,9.46256446,48.20766673,0.882415489,2929.379931,2.289543582,183.9008829,194.8738736
1/11/2022 20:00,9.49354846,47.99556126,0.878171055,2937.832926,2.28976918,184.1094452,194.7964527
1/11/2022 21:00,9.48195646,48.23357743,0.87463054,2948.018718,2.282035152,184.4185059,194.5691468
1/11/2022 22:00,9.46491646,48.47238542,0.870089866,2955.885549,2.29507933,184.6449037,194.5348059
